hits,title,year,authors,key,ee,venue_category
105,Learn to Adapt to Human Walking: A Model-Based Reinforcement Learning Approach for a Robotic Assistant Rollator.,2019,Georgia Chalvatzaki & Xanthi S. Papageorgiou & Petros Maragos & Costas S. Tzafestas,journals/ral/ChalvatzakiPMT19,https://doi.org/10.1109/LRA.2019.2929996,Robotics
106,Policy Optimization to Learn Adaptive Motion Primitives in Path Planning With Dynamic Obstacles.,2023,Brian Angulo & Aleksandr Panov & Konstantin S. Yakovlev,journals/ral/AnguloPY23,https://doi.org/10.1109/LRA.2022.3233261,Robotics
107,Adaptive Quasi-Static Modelling of Needle Deflection During Steering in Soft Tissue.,2016,Carlos Rossa & Mohsen Khadem & Ronald Sloboda & Nawaid Usmani & Mahdi Tavakoli,journals/ral/RossaKSUT16,https://doi.org/10.1109/LRA.2016.2527065,Robotics
108,Magnetic Augmented Self-sensing Flexible Electroadhesive Grippers.,2019,Jianglong Guo & Chaoqun Xiang & Plinio Zanini & Jonathan Rossiter,journals/ral/GuoXZR19,https://doi.org/10.1109/LRA.2019.2903570,Robotics
109,Increasing the Payload and Terrain Adaptivity of an Untethered Crawling Robot Via Soft-Rigid Coupled Linear Actuators.,2021,Xuguang Dong & Chao Tang & Songwen Jiang & Qi Shao & Huichan Zhao,journals/ral/DongTJSZ21,https://doi.org/10.1109/LRA.2021.3061342,Robotics
110,Adaptive-Resolution Field Mapping Using Gaussian Process Fusion With Integral Kernels.,2022,Liren Jin & Julius Rückin & Stefan H. Kiss & Teresa A. Vidal-Calleja & Marija Popovic,journals/ral/JinRKVP22,https://doi.org/10.1109/LRA.2022.3183797,Robotics
111,Adaptive Path Following of Underactuated Snake Robot on Unknown and Varied Frictions Ground: Theory and Validations.,2018,Gang Wang 0024 & Weixin Yang & Yantao Shen 0001 & Haiyan Shao & Chaoli Wang 0002,journals/ral/WangYSSW18,https://doi.org/10.1109/LRA.2018.2864602,Robotics
112,BADGR: An Autonomous Self-Supervised Learning-Based Navigation System.,2021,Gregory Kahn & Pieter Abbeel & Sergey Levine,journals/ral/KahnAL21,https://doi.org/10.1109/LRA.2021.3057023,Robotics
113,Self-Contained 2-DOF Ankle-Foot Prosthesis With Low-Inertia Extremity for Agile Walking on Uneven Terrain.,2021,Woo-seok Jang & Do-Yun Kim & Yun-Seok Choi & Yong-Jae Kim,journals/ral/JangKCK21,https://doi.org/10.1109/LRA.2021.3098931,Robotics
114,Self-Specialization of General Robot Plans Based on Experience.,2019,Sebastian Koralewski & Gayane Kazhoyan & Michael Beetz,journals/ral/KoralewskiKB19,https://doi.org/10.1109/LRA.2019.2928771,Robotics
115,A Lightweight Soft Gripper Driven by Self-Sensing Super-Coiled Polymer Actuator.,2021,Sen Wang & Hongxin Huang & Hailin Huang & Bing Li 0015 & Ke Huang,journals/ral/WangHHLH21,https://doi.org/10.1109/LRA.2021.3062578,Robotics
116,Self-Supervised Moving Vehicle Detection From Audio-Visual Cues.,2022,Jannik Zürn & Wolfram Burgard,journals/ral/ZurnB22,https://doi.org/10.1109/LRA.2022.3183931,Robotics
117,Starfish Inspired Milli Soft Robot With Omnidirectional Adaptive Locomotion Ability.,2021,Xiong Yang & Rong Tan & Haojian Lu & Yajing Shen,journals/ral/YangTLS21,https://doi.org/10.1109/LRA.2021.3062823,Robotics
118,A Hybrid Compact Neural Architecture for Visual Place Recognition.,2020,Marvin Chancán & Luis Hernandez-Nunez & Ajay Narendra & Andrew B. Barron & Michael Milford,journals/ral/ChancanHNBM20,https://doi.org/10.1109/LRA.2020.2967324,Robotics
119,Gesture-Based Adaptive Haptic Guidance: A Comparison of Discriminative and Generative Modeling Approaches.,2017,Ehsan Zahedi & Javad Dargahi & Michael Kia & Mehrdad Zadeh 0001,journals/ral/ZahediDKZ17,https://doi.org/10.1109/LRA.2017.2660071,Robotics
120,Make it Dense: Self-Supervised Geometric Scan Completion of Sparse 3D LiDAR Scans in Large Outdoor Environments.,2022,Ignacio Vizzo & Benedikt Mersch & Rodrigo Marcuzzi & Louis Wiesmann & Jens Behley & Cyrill Stachniss,journals/ral/VizzoMMWBS22,https://doi.org/10.1109/LRA.2022.3187255,Robotics
121,Self-Supervised Scene Flow Estimation With 4-D Automotive Radar.,2022,Fangqiang Ding & Zhijun Pan & Yimin Deng & Jianning Deng & Chris Xiaoxuan Lu,journals/ral/DingPDDL22,https://doi.org/10.1109/LRA.2022.3187248,Robotics
122,People's Adaptive Side-by-Side Model Evolved to Accompany Groups of People by Social Robots.,2020,Ely Repiso & Anaís Garrell & Alberto Sanfeliu,journals/ral/RepisoGS20,https://doi.org/10.1109/LRA.2020.2970676,Robotics
123,Self-Supervised Learning for Precise Pick-and-Place Without Object Model.,2020,Lars Berscheid & Pascal Meißner & Torsten Kröger,journals/ral/BerscheidMK20,https://doi.org/10.1109/LRA.2020.3003865,Robotics
124,Adaptive and Risk-Aware Target Tracking for Robot Teams With Heterogeneous Sensors.,2022,Siddharth Mayya & Ragesh K. Ramachandran & Lifeng Zhou & Vinay Senthil & Dinesh Thakur & Gaurav S. Sukhatme & Vijay Kumar 0001,journals/ral/MayyaRZSTSK22,https://doi.org/10.1109/LRA.2022.3155805,Robotics
125,Observability-Aware Trajectory Optimization for Self-Calibration With Application to UAVs.,2017,Karol Hausman & James A. Preiss & Gaurav S. Sukhatme & Stephan Weiss 0002,journals/ral/HausmanPSW17,https://doi.org/10.1109/LRA.2017.2647799,Robotics
126,Self-Supervised Domain Calibration and Uncertainty Estimation for Place Recognition.,2023,Pierre-Yves Lajoie & Giovanni Beltrame,journals/ral/LajoieB23,https://doi.org/10.1109/LRA.2022.3232033,Robotics
127,"A ""Look-Backward-and-Forward"" Adaptation Strategy for Assessing Parameter Estimation Error of Human Motion Prediction Model.",2022,Silu Chen 0001 & Yufan Zhu & Yisha Liu & Chi Zhang 0014 & Zhongyu Piao & Guilin Yang,journals/ral/ChenZLZPY22,https://doi.org/10.1109/LRA.2021.3139952,Robotics
128,Hybrid Half-Gaussian Selectively Adaptive Fuzzy Control of an Actuated Ankle-Foot Orthosis.,2022,Huiseok Moon & Roshni Maiti & Kaushik Das Sharma & Yacine Amirat & Patrick Siarry & Samer Mohammed,journals/ral/MoonMSASM22,https://doi.org/10.1109/LRA.2022.3191187,Robotics
129,Real-Time Simulation for Control of Soft Robots With Self-Collisions Using Model Order Reduction for Contact Forces.,2021,Olivier Goury & Bruno Carrez & Christian Duriez,journals/ral/GouryCD21,https://doi.org/10.1109/LRA.2021.3064247,Robotics
130,An Adaptive Finite-Time Force-Sensorless Tracking Control Scheme for Pneumatic Muscle Actuators by an Optimal Force Estimation.,2022,Cong Phat Vo & Kyoung Kwan Ahn,journals/ral/VoA22,https://doi.org/10.1109/LRA.2021.3136300,Robotics
131,A Pneumatic Artificial Muscle Manufactured Out of Self-Healing Polymers That Can Repair Macroscopic Damages.,2018,Seppe Terryn & Joost Brancart & Dirk Lefeber & Guy Van Assche & Bram Vanderborght,journals/ral/TerrynBLAV18,https://doi.org/10.1109/LRA.2017.2724140,Robotics
132,Stable Neural Adaptive Filters for Teleoperations With Uncertain Delays.,2021,Parham M. Kebria & Abbas Khosravi & Saeid Nahavandi,journals/ral/KebriaKN21,https://doi.org/10.1109/LRA.2021.3114965,Robotics
133,Task-Adaptive Robot Learning From Demonstration With Gaussian Process Models Under Replication.,2021,Miguel Arduengo & Adrià Colomé & Júlia Borràs Sol & Luis Sentis & Carme Torras,journals/ral/ArduengoCSST21,https://doi.org/10.1109/LRA.2021.3056367,Robotics
134,Self-Sensing Cellulose Structures With Design-Controlled Stiffness.,2021,Fabian Wiesemüller & Crystal Winston & Alexandre Poulin & Xavier Aeby & Aslan Miriyev & Thomas Geiger & Gustav Nyström & Mirko Kovac,journals/ral/WiesemullerWPAM21,https://doi.org/10.1109/LRA.2021.3067243,Robotics
135,Adaptive Cooperative Control for Human-Robot Load Manipulation.,2022,Carlos Rodríguez de Cos & Dimos V. Dimarogonas,journals/ral/CosD22,https://doi.org/10.1109/LRA.2022.3158435,Robotics
136,Model-Adaptive High-Speed Collision Detection for Serial-Chain Robot Manipulators.,2020,Seyed Ali Baradaran Birjandi & Sami Haddadin,journals/ral/BirjandiH20,https://doi.org/10.1109/LRA.2020.3015187,Robotics
137,Integration of Self-Sealing Suction Cups on the FLEXotendon Glove-II Robotic Exoskeleton System.,2020,Seokhwan Jeong & Phillip Tran & Jaydev P. Desai,journals/ral/JeongTD20,https://doi.org/10.1109/LRA.2020.2965895,Robotics
138,A Human-Centered Dynamic Scheduling Architecture for Collaborative Application.,2021,Andrea Pupa & Wietse van Dijk & Cristian Secchi,journals/ral/PupaDS21,https://doi.org/10.1109/LRA.2021.3068888,Robotics
139,Vision-Based Self-Adaptive Gripping in a Trimodal Robotic Sorting End-Effector.,2022,Rasoul Sadeghian & Shahrooz Shahin & Sina Sareh,journals/ral/SadeghianSS22,https://doi.org/10.1109/LRA.2022.3140793,Robotics
140,Feasibility-Driven Step Timing Adaptation for Robust MPC-Based Gait Generation in Humanoids.,2021,Filippo M. Smaldone & Nicola Scianca & Leonardo Lanari & Giuseppe Oriolo,journals/ral/SmaldoneSLO21,https://doi.org/10.1109/LRA.2021.3059627,Robotics
141,Fast and Continuous Foothold Adaptation for Dynamic Locomotion Through CNNs.,2019,Octavio Antonio Villarreal-Magaña & Victor Barasuol & Marco Camurri & Luca Franceschi 0001 & Michele Focchi & Massimiliano Pontil & Darwin G. Caldwell & Claudio Semini,journals/ral/MaganaBCFFPCS19,https://doi.org/10.1109/LRA.2019.2899434,Robotics
142,Comparative Validation Study on Bioinspired Morphology-Adaptation Flight Performance of a Morphing Quad-Rotor.,2021,Na Zhao 0008 & Weixin Yang & Cong Peng & Gang Wang 0024 & Yantao Shen 0001,journals/ral/ZhaoYPWS21,https://doi.org/10.1109/LRA.2021.3071673,Robotics
143,Fast Sparse LiDAR Odometry Using Self-Supervised Feature Selection on Intensity Images.,2022,Tiziano Guadagnino & Xieyuanli Chen & Matteo Sodano & Jens Behley & Giorgio Grisetti & Cyrill Stachniss,journals/ral/GuadagninoCSBGS22,https://doi.org/10.1109/LRA.2022.3184454,Robotics
144,From Key Positions to Optimal Basis Functions for Probabilistic Adaptive Control.,2022,Julius Jankowski & Mattia Racca & Sylvain Calinon,journals/ral/JankowskiRC22,https://doi.org/10.1109/LRA.2022.3146614,Robotics
145,Continual Adaptation of Semantic Segmentation Using Complementary 2D-3D Data Representations.,2022,Jonas Frey & Hermann Blum & Francesco Milano 0001 & Roland Siegwart & Cesar Cadena 0001,journals/ral/FreyBMSC22,https://doi.org/10.1109/LRA.2022.3203812,Robotics
146,Self-Assembly Magnetic Chain Unit for Bulk Biomaterial Actuation.,2019,Haojian Lu & Yanting Liu & Yuanyuan Yang 0002 & Xiong Yang & Rong Tan & Yajing Shen,journals/ral/LuLYYTS19,https://doi.org/10.1109/LRA.2018.2887205,Robotics
147,Simultaneous Self-Sensing of Displacement and Force for Soft Dielectric Elastomer Actuators.,2018,Gianluca Rizzello & Federica Fugaro & David Naso & Stefan Seelecke,journals/ral/RizzelloFNS18,https://doi.org/10.1109/LRA.2018.2795016,Robotics
148,Self-Supervised Visual Descriptor Learning for Dense Correspondence.,2017,Tanner Schmidt & Richard A. Newcombe & Dieter Fox,journals/ral/SchmidtNF17,https://doi.org/10.1109/LRA.2016.2634089,Robotics
149,A Self-Supervised Sampler for Efficient Action Recognition: Real-World Applications in Surveillance Systems.,2022,Minseok Seo & Donghyeon Cho & Sangwoo Lee & Jongchan Park & Daehan Kim & Jaemin Lee & Jingi Ju & Hyeoncheol Noh & Dong-Geol Choi,journals/ral/SeoCLPKLJNC22,https://doi.org/10.1109/LRA.2021.3139369,Robotics
150,Detaching and Boosting: Dual Engine for Scale-Invariant Self-Supervised Monocular Depth Estimation.,2022,Peizhe Jiang & Wei Yang & Xiaoqing Ye & Xiao Tan 0001 & Meng Wu,journals/ral/JiangYYTW22,https://doi.org/10.1109/LRA.2022.3210877,Robotics
151,VR-Goggles for Robots: Real-to-Sim Domain Adaptation for Visual Control.,2019,Jingwei Zhang 0001 & Lei Tai & Peng Yun & Yufeng Xiong & Ming Liu 0001 & Joschka Boedecker & Wolfram Burgard,journals/ral/ZhangTYX0BB19,https://doi.org/10.1109/LRA.2019.2894216,Robotics
152,Adaptive Strategies for Team Formation in Minimalist Robot Swarms.,2022,Luigi Feola & Vito Trianni,journals/ral/FeolaT22,https://doi.org/10.1109/LRA.2022.3150479,Robotics
153,Parallel Self-Assembly of Polyominoes Under Uniform Control Inputs.,2017,Sheryl Manzoor & Samuel Sheckman & Jarrett Lonsford & Hoyeon Kim & Min Jun Kim & Aaron T. Becker,journals/ral/ManzoorSLKKB17,https://doi.org/10.1109/LRA.2017.2715402,Robotics
154,A Metric Space Perspective on Self-Supervised Policy Adaptation.,2021,Cristian Bodnar & Karol Hausman & Gabriel Dulac-Arnold & Rico Jonschkowski,journals/ral/BodnarHDJ21,https://doi.org/10.1109/LRA.2021.3068100,Robotics
155,Adaptive Tank-based Control for Aerial Physical Interaction with Uncertain Dynamic Environments Using Energy-Task Estimation.,2022,Federico Benzi & Maximilian Brunner & Marco Tognon & Cristian Secchi & Roland Siegwart,journals/ral/BenziBTSS22,https://doi.org/10.1109/LRA.2022.3190074,Robotics
156,An Adaptive Stepsize RRT Planning Algorithm for Open-Chain Robots.,2018,Byungchul An & Jinkyu Kim & Frank C. Park 0001,journals/ral/AnKP18,https://doi.org/10.1109/LRA.2017.2745542,Robotics
157,AdaFusion: Visual-LiDAR Fusion With Adaptive Weights for Place Recognition.,2022,Haowen Lai & Peng Yin 0001 & Sebastian A. Scherer,journals/ral/LaiYS22,https://doi.org/10.1109/LRA.2022.3210880,Robotics
158,Long-Time Self-Body Image Acquisition and Its Application to the Control of Musculoskeletal Structures.,2019,Kento Kawaharazuka & Kei Tsuzuki & Shogo Makino & Moritaka Onitsuka & Yuki Asano & Kei Okada & Koji Kawasaki & Masayuki Inaba,journals/ral/KawaharazukaTMO19,https://doi.org/10.1109/LRA.2019.2923968,Robotics
159,Coverage Path Planning With Track Spacing Adaptation for Autonomous Underwater Vehicles.,2020,Veronika Yordanova & Bart Gips,journals/ral/YordanovaG20,https://doi.org/10.1109/LRA.2020.3003886,Robotics
160,Development of an Intention-Based Adaptive Neural Cooperative Control Strategy for Upper-Limb Robotic Rehabilitation.,2021,Qingcong Wu & Ying Chen,journals/ral/WuC21a,https://doi.org/10.1109/LRA.2020.3043197,Robotics
161,Needle Tip Tracking in 2D Ultrasound Based on Improved Compressive Tracking and Adaptive Kalman Filter.,2021,Wanquan Yan & Qingpeng Ding & Jianghua Chen & Yunhui Liu & Shing Shin Cheng,journals/ral/YanDCLC21,https://doi.org/10.1109/LRA.2021.3063058,Robotics
162,A Simple Self-Supervised IMU Denoising Method for Inertial Aided Navigation.,2023,Kaiwen Yuan & Z. Jane Wang 0001,journals/ral/YuanW23,https://doi.org/10.1109/LRA.2023.3234778,Robotics
163,A-SEE: Active-Sensing End-Effector Enabled Probe Self-Normal-Positioning for Robotic Ultrasound Imaging Applications.,2022,Xihan Ma & Wen-Yi Kuo & Kehan Yang & Ashiqur Rahaman & Haichong K. Zhang,journals/ral/MaKYRZ22,https://doi.org/10.1109/LRA.2022.3218183,Robotics
164,Self-Supervised Point Cloud Understanding via Mask Transformer and Contrastive Learning.,2023,Di Wang & Zhi-Xin Yang,journals/ral/WangY23,https://doi.org/10.1109/LRA.2022.3224370,Robotics
165,Adaptive Robust Kernels for Non-Linear Least Squares Problems.,2021,Nived Chebrolu & Thomas Läbe & Olga Vysotska & Jens Behley & Cyrill Stachniss,journals/ral/ChebroluLVBS21,https://doi.org/10.1109/LRA.2021.3061331,Robotics
166,Shaping Behavior With Adaptive Morphology.,2018,Martin Stephen Garrad & Jonathan Rossiter & Helmut Hauser,journals/ral/GarradRH18,https://doi.org/10.1109/LRA.2018.2807591,Robotics
167,Deep Reinforcement Learning for Robot Collision Avoidance With Self-State-Attention and Sensor Fusion.,2022,Yiheng Han & Irvin Haozhe Zhan & Wang Zhao & Jia Pan & Ziyang Zhang & Yaoyuan Wang & Yong-Jin Liu,journals/ral/HanZZPZWL22,https://doi.org/10.1109/LRA.2022.3178791,Robotics
168,AdaptiveON: Adaptive Outdoor Local Navigation Method for Stable and Reliable Actions.,2023,Jing Liang 0006 & Kasun Weerakoon & Tianrui Guan & Nare Karapetyan & Dinesh Manocha,journals/ral/LiangWGKM23,https://doi.org/10.1109/LRA.2022.3229907,Robotics
169,Bridging the Model-Reality Gap With Lipschitz Network Adaptation.,2022,Siqi Zhou & Karime Pereida & Wenda Zhao & Angela P. Schoellig,journals/ral/ZhouPZS22,https://doi.org/10.1109/LRA.2021.3131698,Robotics
170,Adaptive Cost Volume Fusion Network for Multi-Modal Depth Estimation in Changing Environments.,2022,Jinsun Park & Yongseop Jeong & Kyungdon Joo & Donghyeon Cho & In So Kweon,journals/ral/ParkJJCK22,https://doi.org/10.1109/LRA.2022.3150868,Robotics
171,Data-Driven Adaptive Iterative Learning Control of a Compliant Rehabilitation Robot for Repetitive Ankle Training.,2023,Kun Qian & Zhenhong Li 0002 & Zhiqiang Zhang 0001 & Gu-Qiang Li & Sheng Quan Xie,journals/ral/QianLZLX23,https://doi.org/10.1109/LRA.2022.3229570,Robotics
172,Probabilistic Adaptive Control for Robust Behavior Imitation.,2021,Julius Jankowski & Hakan Girgin & Sylvain Calinon,journals/ral/JankowskiGC21,https://doi.org/10.1109/LRA.2021.3061310,Robotics
173,GNGraph: Self-Organizing Maps for Autonomous Aerial Vehicle Planning.,2022,Edwin Paul Herrera Alarcón & Massimo Satler & Marco Vannucci & Carlo Alberto Avizzano,journals/ral/AlarconSVA22,https://doi.org/10.1109/LRA.2022.3195192,Robotics
174,A Novel Coding Architecture for LiDAR Point Cloud Sequence.,2020,Xuebin Sun & Sukai Wang & Miaohui Wang & Zheng Wang 0002 & Ming Liu 0001,journals/ral/SunWWWL20,https://doi.org/10.1109/LRA.2020.3010207,Robotics
175,Semantic Segmentation With Unsupervised Domain Adaptation Under Varying Weather Conditions for Autonomous Vehicles.,2020,Özgür Erkent & Christian Laugier,journals/ral/ErkentL20,https://doi.org/10.1109/LRA.2020.2978666,Robotics
176,Stable and Compliant Motion of Physical Human-Robot Interaction Coupled With a Moving Environment Using Variable Admittance and Adaptive Control.,2018,Hsieh-Yu Li & Ishara Paranawithana & Liangjing Yang & Terence Sey Kiat Lim & Shaohui Foong & Foo Cheong Ng & U-Xuan Tan,journals/ral/LiPYLFNT18,https://doi.org/10.1109/LRA.2018.2812916,Robotics
177,Distributed Adaptive and Resilient Control of Multi-Robot Systems With Limited Field of View Interactions.,2022,Pratik Mukherjee & Matteo Santilli & Andrea Gasparri & Ryan K. Williams,journals/ral/MukherjeeSGW22,https://doi.org/10.1109/LRA.2022.3155822,Robotics
178,"Corrections to ""A Piecewise Monotonic Smooth Phase Variable for Speed-Adaption Control of Powered Knee-Ankle Prostheses"".",2022,Teng Ma & Yuxuan Wang & Xinxing Chen & Chuheng Chen & Zhimin Hou & Haoyong Yu & Chenglong Fu 0001,journals/ral/MaWCCHYF22a,https://doi.org/10.1109/LRA.2022.3201957,Robotics
179,Adaptive Task Scheduling for an Assembly Task Coworker Robot Based on Incremental Learning of Human's Motion Patterns.,2017,Jun Kinugawa & Akira Kanazawa & Shogo Arai & Kazuhiro Kosuge,journals/ral/KinugawaKAK17,https://doi.org/10.1109/LRA.2017.2655565,Robotics
180,A Self-Folding Pneumatic Piston for Mechanically Robust Origami Robots.,2019,Chang Liu 0022 & Alec Orlofsky & Christa D. Kitcher & Samuel M. Felton,journals/ral/LiuOKF19,https://doi.org/10.1109/LRA.2019.2895881,Robotics
181,An Adaptive Walking Robot With Reconfigurable Mechanisms Using Shape Morphing Joints.,2019,Jiefeng Sun & Jianguo Zhao,journals/ral/SunZ19,https://doi.org/10.1109/LRA.2019.2893439,Robotics
